unique_id,source_field,bullet_position,bullet_text,capability_id,domain,tracer_id,pattern
4c98c821-db60-4bd1-b5d9-c7ade85e592e,capability,6,Cardiology; Gastroenterology; Neurology & Neurosurgery; Nephrology; Infectious Diseases; Joint Replacement & Spine Surgery; Oncology & Oncosurgery; Plastic Surgery & Burns; Urology; Thoracic Surgery,dialysis,staff,nephrologist,nephrology
4c98c821-db60-4bd1-b5d9-c7ade85e592e,capability,11,24/7 emergency care,emergency,procedures,emergency_service,24/?7 emergency
4c98c821-db60-4bd1-b5d9-c7ade85e592e,capability,15,"Specialty services in General Medicine, Emergency Medicine, Orthopaedics, General Surgery, Gynaecology, ENT, Anesthesiology, Physiotherapy, Rehabilitation",emergency,staff,emergency_physician,emergency (physician|medicine|doctor)
4c98c821-db60-4bd1-b5d9-c7ade85e592e,capability,15,"Specialty services in General Medicine, Emergency Medicine, Orthopaedics, General Surgery, Gynaecology, ENT, Anesthesiology, Physiotherapy, Rehabilitation",general_surgery,procedures,surgical_procedures,general surgery
4c98c821-db60-4bd1-b5d9-c7ade85e592e,capability,16,"Specialty services in Pulmonology & Critical Care, Cardiology, Gastroenterology, Neurology & Neurosurgery, Nephrology, Infectious Diseases, Joint Replacement & Spine Surgery, Oncology & Oncosurgery, Plastic Surgery & Burns, Urology, Thoracic Surgery",dialysis,staff,nephrologist,nephrology
4c98c821-db60-4bd1-b5d9-c7ade85e592e,capability,16,"Specialty services in Pulmonology & Critical Care, Cardiology, Gastroenterology, Neurology & Neurosurgery, Nephrology, Infectious Diseases, Joint Replacement & Spine Surgery, Oncology & Oncosurgery, Plastic Surgery & Burns, Urology, Thoracic Surgery",icu,procedures,critical_care_service,critical care
4c98c821-db60-4bd1-b5d9-c7ade85e592e,capability,17,24x7 emergency care,emergency,procedures,emergency_service,emergency (department|services|care|room)
4c98c821-db60-4bd1-b5d9-c7ade85e592e,capability,24,Ambulance services available 24 hours with ventilators,icu,equipment,ventilator,ventilator
4c98c821-db60-4bd1-b5d9-c7ade85e592e,capability,24,Ambulance services available 24 hours with ventilators,emergency,equipment,ambulance,ambulance
4c98c821-db60-4bd1-b5d9-c7ade85e592e,capability,26,Pulmonology / Critical Care Forte,icu,procedures,critical_care_service,critical care
4c98c821-db60-4bd1-b5d9-c7ade85e592e,capability,28,24/7 emergency care,emergency,procedures,emergency_service,24/?7 emergency
4c98c821-db60-4bd1-b5d9-c7ade85e592e,capability,29,Intensive care unit (ICU) with isolation room,icu,procedures,critical_care_service,intensive care
4c98c821-db60-4bd1-b5d9-c7ade85e592e,capability,31,Pulmonology and critical care services,icu,procedures,critical_care_service,critical care
4c98c821-db60-4bd1-b5d9-c7ade85e592e,capability,35,Echocardiography and treadmill testing capabilities,cardiac,equipment,ecg_echo,echocardiography
4c98c821-db60-4bd1-b5d9-c7ade85e592e,capability,35,Echocardiography and treadmill testing capabilities,cardiac,diagnostics,cardiac_diagnostics,treadmill test
4c98c821-db60-4bd1-b5d9-c7ade85e592e,capability,40,Ambulance services with ventilators,icu,equipment,ventilator,ventilator
4c98c821-db60-4bd1-b5d9-c7ade85e592e,capability,40,Ambulance services with ventilators,emergency,equipment,ambulance,ambulance
4c98c821-db60-4bd1-b5d9-c7ade85e592e,capability,43,Echocardiography diagnostic facility,cardiac,equipment,ecg_echo,echocardiography
4c98c821-db60-4bd1-b5d9-c7ade85e592e,capability,47,Nephrology department,dialysis,staff,nephrologist,nephrology
4c98c821-db60-4bd1-b5d9-c7ade85e592e,procedure,1,Advanced laparoscopic surgery,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
4c98c821-db60-4bd1-b5d9-c7ade85e592e,procedure,1,Advanced laparoscopic surgery,general_surgery,procedures,surgical_procedures,laparoscopic
4c98c821-db60-4bd1-b5d9-c7ade85e592e,procedure,5,Provides echocardiography and treadmill testing (Echo & TMT),cardiac,equipment,ecg_echo,echocardiography
4c98c821-db60-4bd1-b5d9-c7ade85e592e,procedure,5,Provides echocardiography and treadmill testing (Echo & TMT),cardiac,diagnostics,cardiac_diagnostics,treadmill test
4c98c821-db60-4bd1-b5d9-c7ade85e592e,procedure,11,Advanced laparoscopic surgery is available,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
4c98c821-db60-4bd1-b5d9-c7ade85e592e,procedure,11,Advanced laparoscopic surgery is available,general_surgery,procedures,surgical_procedures,laparoscopic
4c98c821-db60-4bd1-b5d9-c7ade85e592e,procedure,13,Gastric (gastrointestinal) surgeries are performed by gastro surgeons,general_surgery,staff,surgeon,surgeon
4c98c821-db60-4bd1-b5d9-c7ade85e592e,procedure,17,Echocardiography (Echo) testing is performed,cardiac,equipment,ecg_echo,echocardiography
4c98c821-db60-4bd1-b5d9-c7ade85e592e,procedure,20,Advanced laparoscopic surgery is performed,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
4c98c821-db60-4bd1-b5d9-c7ade85e592e,procedure,20,Advanced laparoscopic surgery is performed,general_surgery,procedures,surgical_procedures,laparoscopic
4c98c821-db60-4bd1-b5d9-c7ade85e592e,equipment,4,Ambulances equipped with ventilators,icu,equipment,ventilator,ventilator
4c98c821-db60-4bd1-b5d9-c7ade85e592e,equipment,4,Ambulances equipped with ventilators,emergency,equipment,ambulance,ambulance
4c98c821-db60-4bd1-b5d9-c7ade85e592e,equipment,11,Echocardiography machine,cardiac,equipment,ecg_echo,echocardiography
4c98c821-db60-4bd1-b5d9-c7ade85e592e,equipment,12,Treadmill equipment for TMT,cardiac,diagnostics,cardiac_diagnostics,\btmt\b
4c98c821-db60-4bd1-b5d9-c7ade85e592e,equipment,18,Echocardiography (Echo) equipment,cardiac,equipment,ecg_echo,echocardiography
4c98c821-db60-4bd1-b5d9-c7ade85e592e,equipment,22,24x7 ambulances equipped with ventilators and wireless communication with the emergency department,icu,equipment,ventilator,ventilator
4c98c821-db60-4bd1-b5d9-c7ade85e592e,equipment,22,24x7 ambulances equipped with ventilators and wireless communication with the emergency department,emergency,equipment,ambulance,ambulance
4c98c821-db60-4bd1-b5d9-c7ade85e592e,equipment,22,24x7 ambulances equipped with ventilators and wireless communication with the emergency department,emergency,procedures,emergency_service,emergency (department|services|care|room)
4c98c821-db60-4bd1-b5d9-c7ade85e592e,equipment,25,Echocardiography (Echo) and treadmill testing (TMT) equipment,cardiac,equipment,ecg_echo,echocardiography
4c98c821-db60-4bd1-b5d9-c7ade85e592e,equipment,25,Echocardiography (Echo) and treadmill testing (TMT) equipment,cardiac,diagnostics,cardiac_diagnostics,treadmill test
4c98c821-db60-4bd1-b5d9-c7ade85e592e,equipment,31,Ambulances equipped with ventilators,icu,equipment,ventilator,ventilator
4c98c821-db60-4bd1-b5d9-c7ade85e592e,equipment,31,Ambulances equipped with ventilators,emergency,equipment,ambulance,ambulance
4c98c821-db60-4bd1-b5d9-c7ade85e592e,equipment,35,Echocardiography equipment,cardiac,equipment,ecg_echo,echocardiography
439ed6a6-19e8-453e-955d-aca5950214f2,capability,25,"Provides inpatient, outpatient, and ICU care.",icu,procedures,critical_care_service,icu (service|unit|care)
308c56d0-ee12-4dec-86c6-d3cc2486b322,capability,0,Operates 24/7 emergency care,emergency,procedures,emergency_service,24/?7 emergency
308c56d0-ee12-4dec-86c6-d3cc2486b322,capability,5,Has an emergency department,emergency,procedures,emergency_service,emergency (department|services|care|room)
914d3341-57d0-4c98-98c9-7f5e5f5e705a,capability,0,Dr. S.K. Chawla is the founder and senior plastic surgeon at the clinic with 15 years of experience,general_surgery,staff,surgeon,surgeon
92241d66-008a-4297-9783-7607a5a4f592,capability,10,Dedicated floor for community services and operation theatres earmarked for free surgeries,general_surgery,equipment,ot,operation theatre
92241d66-008a-4297-9783-7607a5a4f592,capability,30,Six operation theatres with two dedicated for indigent patients and four for paying patients,general_surgery,equipment,ot,operation theatre
92241d66-008a-4297-9783-7607a5a4f592,equipment,0,Operation theatres dedicated for free surgeries at the Kolkata centers,general_surgery,equipment,ot,operation theatre
92241d66-008a-4297-9783-7607a5a4f592,equipment,1,Floor dedicated for community services and special operation theatres earmarked for free surgeries,general_surgery,equipment,ot,operation theatre
92241d66-008a-4297-9783-7607a5a4f592,equipment,7,State-of-the-art investigation facilities and operation theatres at Sankara Nethralaya Kolkata,general_surgery,equipment,ot,operation theatre
92241d66-008a-4297-9783-7607a5a4f592,equipment,8,Two Kolkata centers have floors dedicated for community services and special operation theatres earmarked for free surgeries,general_surgery,equipment,ot,operation theatre
92241d66-008a-4297-9783-7607a5a4f592,equipment,11,"Six operation theatres (two dedicated for indigent patients, four paying OTs)",general_surgery,equipment,ot,operation theatre
92241d66-008a-4297-9783-7607a5a4f592,equipment,17,FFA — Fundus Fluorescein Angiography,cardiac,procedures,cardiac_procedures,angiography
92241d66-008a-4297-9783-7607a5a4f592,equipment,22,Operation theatres dedicated for free surgeries,general_surgery,equipment,ot,operation theatre
16ac8cd7-f9a5-4b56-952c-62ff85dece84,capability,5,Dr. Anita Goyal is Gynecologist/Obstetrician with 37 years of experience,maternity,staff,obstetrician,obstetrician
16ac8cd7-f9a5-4b56-952c-62ff85dece84,capability,30,"Operates as Blood Storage Centre at Krishna Hospital, Dausa.",blood_bank,equipment,blood_storage,blood storage
69b2e64c-5a97-4ada-ab87-47ede45e3dd3,capability,5,Embryo Biopsy capability,oncology,diagnostics,cancer_diagnostics,biopsy
69b2e64c-5a97-4ada-ab87-47ede45e3dd3,procedure,6,Embryo Biopsy,oncology,diagnostics,cancer_diagnostics,biopsy
9c5537f1-5c81-4c7d-a7c9-12d606778780,capability,5,Kharagpur Sub Divisional Hospital Blood Bank provides blood bank services in MEDINIPUR WES.,blood_bank,equipment,blood_storage,blood bank
9c5537f1-5c81-4c7d-a7c9-12d606778780,equipment,0,Hospital bed with patient monitoring equipment as seen in photos.,icu,equipment,monitor,patient monitor
bf99e55f-6ddf-407e-a41a-462b83a765d4,capability,4,Provides ambulance facility,emergency,equipment,ambulance,ambulance
bf99e55f-6ddf-407e-a41a-462b83a765d4,capability,6,Orthopaedic and trauma care hospital with joint replacement services,trauma,procedures,trauma_care,trauma (care|centre|center|management)
bf99e55f-6ddf-407e-a41a-462b83a765d4,capability,11,Provides ambulance services,emergency,equipment,ambulance,ambulance
bf99e55f-6ddf-407e-a41a-462b83a765d4,equipment,3,Advanced operation theaters,general_surgery,equipment,ot,operation theater
bf99e55f-6ddf-407e-a41a-462b83a765d4,equipment,4,Intensive Care Unit (ICU) equipment and facilities,icu,procedures,critical_care_service,intensive care
57f31693-880f-4339-a4af-ced2df0a820f,capability,4,Emergency and trauma care,trauma,procedures,trauma_care,trauma (care|centre|center|management)
57f31693-880f-4339-a4af-ced2df0a820f,capability,5,Critical care and ICU,icu,procedures,critical_care_service,critical care
57f31693-880f-4339-a4af-ced2df0a820f,capability,7,Nephrology program,dialysis,staff,nephrologist,nephrology
57f31693-880f-4339-a4af-ced2df0a820f,capability,15,24/7 emergency services,emergency,procedures,emergency_service,24/?7 emergency
57f31693-880f-4339-a4af-ced2df0a820f,capability,17,"Departments include ICU, Cardiology, Internal Medicine, Gastroenterology, General Surgery, Orthopedics, Anesthesia, Neurosurgery, Neurology, Radiology, Urology, Nephrology, Laboratory, and Physiotherapy",dialysis,staff,nephrologist,nephrology
57f31693-880f-4339-a4af-ced2df0a820f,capability,17,"Departments include ICU, Cardiology, Internal Medicine, Gastroenterology, General Surgery, Orthopedics, Anesthesia, Neurosurgery, Neurology, Radiology, Urology, Nephrology, Laboratory, and Physiotherapy",general_surgery,procedures,surgical_procedures,general surgery
57f31693-880f-4339-a4af-ced2df0a820f,procedure,0,Provides emergency and trauma care,trauma,procedures,trauma_care,trauma (care|centre|center|management)
57f31693-880f-4339-a4af-ced2df0a820f,procedure,1,Provides critical care and intensive care unit (ICU) services,icu,procedures,critical_care_service,intensive care
57f31693-880f-4339-a4af-ced2df0a820f,procedure,3,Provides nephrology services,dialysis,staff,nephrologist,nephrology
57f31693-880f-4339-a4af-ced2df0a820f,procedure,7,Laparoscopic and emergency surgeries performed by General Surgery,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
57f31693-880f-4339-a4af-ced2df0a820f,procedure,7,Laparoscopic and emergency surgeries performed by General Surgery,general_surgery,procedures,surgical_procedures,general surgery
57f31693-880f-4339-a4af-ced2df0a820f,procedure,8,Dialysis services offered by Nephrology,dialysis,staff,nephrologist,nephrology
57f31693-880f-4339-a4af-ced2df0a820f,procedure,13,"Performs echocardiography (ECHO), treadmill stress testing (TMT), electrocardiography (ECG), and Holter monitoring.",cardiac,equipment,ecg_echo,ecg
57f31693-880f-4339-a4af-ced2df0a820f,procedure,13,"Performs echocardiography (ECHO), treadmill stress testing (TMT), electrocardiography (ECG), and Holter monitoring.",cardiac,diagnostics,cardiac_diagnostics,stress test
57f31693-880f-4339-a4af-ced2df0a820f,procedure,14,Performs general surgery including laparoscopic and emergency procedures.,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
57f31693-880f-4339-a4af-ced2df0a820f,procedure,14,Performs general surgery including laparoscopic and emergency procedures.,general_surgery,procedures,surgical_procedures,general surgery
57f31693-880f-4339-a4af-ced2df0a820f,procedure,17,Provides dialysis services in nephrology.,dialysis,staff,nephrologist,nephrology
57f31693-880f-4339-a4af-ced2df0a820f,equipment,2,State-of-the-art ICU with continuous patient monitoring equipment.,icu,equipment,monitor,patient monitor
27d3dd44-13fd-47a5-8fdb-0bc94f384177,capability,0,Has a 24/7 emergency department,emergency,procedures,emergency_service,24/?7 emergency
07fa654d-0f5e-4992-b9f1-a31552a88f40,capability,1,Offers antenatal ultrasound services including anomaly scans,maternity,procedures,antenatal,antenatal
07fa654d-0f5e-4992-b9f1-a31552a88f40,capability,1,Offers antenatal ultrasound services including anomaly scans,maternity,diagnostics,obstetric_ultrasound,anomaly scan
07fa654d-0f5e-4992-b9f1-a31552a88f40,capability,5,"Prenatal fetal ultrasound screening services including NT, dual marker, and quadruple marker",maternity,procedures,antenatal,prenatal
07fa654d-0f5e-4992-b9f1-a31552a88f40,capability,10,"Provides pregnancy-related ultrasound services including early pregnancy ultrasound, 3D/4D ultrasound, and prenatal diagnosis",maternity,procedures,antenatal,prenatal
07fa654d-0f5e-4992-b9f1-a31552a88f40,capability,10,"Provides pregnancy-related ultrasound services including early pregnancy ultrasound, 3D/4D ultrasound, and prenatal diagnosis",maternity,diagnostics,obstetric_ultrasound,pregnancy (scan|ultrasound)
07fa654d-0f5e-4992-b9f1-a31552a88f40,procedure,0,Antenatal Sonography,maternity,procedures,antenatal,antenatal
07fa654d-0f5e-4992-b9f1-a31552a88f40,procedure,1,Anomaly Scan,maternity,diagnostics,obstetric_ultrasound,anomaly scan
07fa654d-0f5e-4992-b9f1-a31552a88f40,procedure,19,Dual marker and anomaly scan,maternity,diagnostics,obstetric_ultrasound,anomaly scan
07fa654d-0f5e-4992-b9f1-a31552a88f40,procedure,22,Provides early pregnancy ultrasounds,maternity,diagnostics,obstetric_ultrasound,pregnancy (scan|ultrasound)
07fa654d-0f5e-4992-b9f1-a31552a88f40,procedure,24,Provides prenatal diagnosis,maternity,procedures,antenatal,prenatal
07fa654d-0f5e-4992-b9f1-a31552a88f40,procedure,32,Performs dual marker and anomaly scan,maternity,diagnostics,obstetric_ultrasound,anomaly scan
d1d0c662-85c9-4782-8086-69c04e1a31f2,capability,0,24/7 emergency services,emergency,procedures,emergency_service,24/?7 emergency
d1d0c662-85c9-4782-8086-69c04e1a31f2,capability,1,Nine-bed Intensive Care Unit,icu,procedures,critical_care_service,intensive care
d1d0c662-85c9-4782-8086-69c04e1a31f2,capability,2,Five-bed Neonatal Intensive Care Unit,icu,procedures,critical_care_service,intensive care
d1d0c662-85c9-4782-8086-69c04e1a31f2,capability,2,Five-bed Neonatal Intensive Care Unit,nicu,procedures,neonatal_care,neonatal intensive
d1d0c662-85c9-4782-8086-69c04e1a31f2,capability,4,Ambulance services for emergency transportation,emergency,equipment,ambulance,ambulance
d1d0c662-85c9-4782-8086-69c04e1a31f2,capability,8,24/7 emergency services,emergency,procedures,emergency_service,24/?7 emergency
d1d0c662-85c9-4782-8086-69c04e1a31f2,capability,9,NICU (Neonatal Intensive Care Unit),icu,procedures,critical_care_service,intensive care
d1d0c662-85c9-4782-8086-69c04e1a31f2,capability,9,NICU (Neonatal Intensive Care Unit),nicu,procedures,neonatal_care,nicu
d1d0c662-85c9-4782-8086-69c04e1a31f2,capability,10,ICU with ventilators,icu,equipment,ventilator,ventilator
d1d0c662-85c9-4782-8086-69c04e1a31f2,capability,13,Pediatrics and neonatology services,nicu,staff,neonatologist,neonatology
d1d0c662-85c9-4782-8086-69c04e1a31f2,capability,21,Offers General and Laparoscopic Surgery,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
d1d0c662-85c9-4782-8086-69c04e1a31f2,capability,21,Offers General and Laparoscopic Surgery,general_surgery,procedures,surgical_procedures,laparoscopic
d1d0c662-85c9-4782-8086-69c04e1a31f2,capability,23,Offers Paediatrics and Neonatology,nicu,staff,neonatologist,neonatology
d1d0c662-85c9-4782-8086-69c04e1a31f2,capability,33,ICU/CCU/NICU level II,nicu,procedures,neonatal_care,nicu
d1d0c662-85c9-4782-8086-69c04e1a31f2,capability,34,24/7 emergency care,emergency,procedures,emergency_service,24/?7 emergency
d1d0c662-85c9-4782-8086-69c04e1a31f2,capability,36,Specializes in minimal access surgery with high-definition laparoscopic unit,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
d1d0c662-85c9-4782-8086-69c04e1a31f2,capability,36,Specializes in minimal access surgery with high-definition laparoscopic unit,general_surgery,procedures,surgical_procedures,laparoscopic
d1d0c662-85c9-4782-8086-69c04e1a31f2,capability,38,"Infertility management ( Obstetric & Gynecology: Delivery, Caesarean, Infertility )",maternity,procedures,delivery,caesarean
d1d0c662-85c9-4782-8086-69c04e1a31f2,capability,39,Obstetric and gynecologic services including delivery and Caesarean section,maternity,procedures,delivery,caesarean
d1d0c662-85c9-4782-8086-69c04e1a31f2,capability,40,Angiography and angioplasty services,cardiac,procedures,cardiac_procedures,angioplasty
d1d0c662-85c9-4782-8086-69c04e1a31f2,procedure,0,Offers general and laparoscopic surgery,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
d1d0c662-85c9-4782-8086-69c04e1a31f2,procedure,0,Offers general and laparoscopic surgery,general_surgery,procedures,surgical_procedures,laparoscopic
d1d0c662-85c9-4782-8086-69c04e1a31f2,procedure,1,Provides dialysis services using two dialysis machines,dialysis,equipment,dialysis_machine,dialysis machine
d1d0c662-85c9-4782-8086-69c04e1a31f2,procedure,2,"Operates modular operating theatre with remote-controlled operating table, overhead anaesthesia panel, seven reflectors OT lights, anesthesia ventilators, central oxygen supply and centralized suction",icu,equipment,ventilator,ventilator
d1d0c662-85c9-4782-8086-69c04e1a31f2,procedure,2,"Operates modular operating theatre with remote-controlled operating table, overhead anaesthesia panel, seven reflectors OT lights, anesthesia ventilators, central oxygen supply and centralized suction",general_surgery,equipment,ot,\bot\b
d1d0c662-85c9-4782-8086-69c04e1a31f2,procedure,5,Performs treadmill stress testing (TMT) with RMS machine,cardiac,diagnostics,cardiac_diagnostics,stress test
d1d0c662-85c9-4782-8086-69c04e1a31f2,procedure,6,Ultrasound imaging and echocardiography with color Doppler using Toshiba Core Vision system,cardiac,equipment,ecg_echo,echocardiography
d1d0c662-85c9-4782-8086-69c04e1a31f2,procedure,8,Provides ambulance services for emergency transportation,emergency,equipment,ambulance,ambulance
d1d0c662-85c9-4782-8086-69c04e1a31f2,procedure,9,General and laparoscopic surgery,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
d1d0c662-85c9-4782-8086-69c04e1a31f2,procedure,9,General and laparoscopic surgery,general_surgery,procedures,surgical_procedures,laparoscopic
d1d0c662-85c9-4782-8086-69c04e1a31f2,procedure,13,Caesarean delivery,maternity,procedures,delivery,caesarean
d1d0c662-85c9-4782-8086-69c04e1a31f2,procedure,15,Minimally invasive laparoscopic surgeries,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
d1d0c662-85c9-4782-8086-69c04e1a31f2,procedure,15,Minimally invasive laparoscopic surgeries,general_surgery,procedures,surgical_procedures,laparoscopic
d1d0c662-85c9-4782-8086-69c04e1a31f2,procedure,20,Angiography,cardiac,procedures,cardiac_procedures,angiography
d1d0c662-85c9-4782-8086-69c04e1a31f2,procedure,21,Angioplasty,cardiac,procedures,cardiac_procedures,angioplasty
d1d0c662-85c9-4782-8086-69c04e1a31f2,procedure,28,Treadmill (TMT) testing,cardiac,diagnostics,cardiac_diagnostics,\btmt\b
d1d0c662-85c9-4782-8086-69c04e1a31f2,procedure,29,Echocardiography (Echo),cardiac,equipment,ecg_echo,echocardiography
d1d0c662-85c9-4782-8086-69c04e1a31f2,procedure,30,Holter monitoring,cardiac,diagnostics,cardiac_diagnostics,holter
d1d0c662-85c9-4782-8086-69c04e1a31f2,procedure,31,ECG,cardiac,equipment,ecg_echo,ecg
d1d0c662-85c9-4782-8086-69c04e1a31f2,procedure,32,Laparoscopic surgeries,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
d1d0c662-85c9-4782-8086-69c04e1a31f2,procedure,32,Laparoscopic surgeries,general_surgery,procedures,surgical_procedures,laparoscopic
d1d0c662-85c9-4782-8086-69c04e1a31f2,equipment,0,Toshiba Core Vision ultrasound and ECG system with color Doppler,cardiac,equipment,ecg_echo,ecg
d1d0c662-85c9-4782-8086-69c04e1a31f2,equipment,3,Treadmill test machine RMS,cardiac,diagnostics,cardiac_diagnostics,treadmill test
d1d0c662-85c9-4782-8086-69c04e1a31f2,equipment,4,"ICU monitors (Marquatte’s cardiac and multiparameter monitors), ventilator, infusion pumps, BIPAP machines, temporary pacemaker facilities, centralized oxygen and suction",icu,equipment,ventilator,ventilator
d1d0c662-85c9-4782-8086-69c04e1a31f2,equipment,4,"ICU monitors (Marquatte’s cardiac and multiparameter monitors), ventilator, infusion pumps, BIPAP machines, temporary pacemaker facilities, centralized oxygen and suction",icu,equipment,monitor,icu monitor
d1d0c662-85c9-4782-8086-69c04e1a31f2,equipment,4,"ICU monitors (Marquatte’s cardiac and multiparameter monitors), ventilator, infusion pumps, BIPAP machines, temporary pacemaker facilities, centralized oxygen and suction",cardiac,procedures,cardiac_procedures,pacemaker
d1d0c662-85c9-4782-8086-69c04e1a31f2,equipment,5,"NICU equipment including infant warmers, double surface phototherapy, infusion pumps, cardiac monitors, centralized oxygen suction and ventilator",icu,equipment,ventilator,ventilator
d1d0c662-85c9-4782-8086-69c04e1a31f2,equipment,5,"NICU equipment including infant warmers, double surface phototherapy, infusion pumps, cardiac monitors, centralized oxygen suction and ventilator",nicu,procedures,neonatal_care,nicu
d1d0c662-85c9-4782-8086-69c04e1a31f2,equipment,6,"Modular operating theatre with remote-controlled table, overhead anesthesia panel, seven reflectors OT light, anesthesia ventilators, central oxygen supply, centralized suction",icu,equipment,ventilator,ventilator
d1d0c662-85c9-4782-8086-69c04e1a31f2,equipment,6,"Modular operating theatre with remote-controlled table, overhead anesthesia panel, seven reflectors OT light, anesthesia ventilators, central oxygen supply, centralized suction",general_surgery,equipment,ot,\bot\b
d1d0c662-85c9-4782-8086-69c04e1a31f2,equipment,7,Dialysis machines (two),dialysis,equipment,dialysis_machine,dialysis machine
d1d0c662-85c9-4782-8086-69c04e1a31f2,equipment,14,Holter monitoring system,cardiac,diagnostics,cardiac_diagnostics,holter
d1d0c662-85c9-4782-8086-69c04e1a31f2,equipment,15,ECG machine,cardiac,equipment,ecg_echo,ecg
d1d0c662-85c9-4782-8086-69c04e1a31f2,equipment,16,TMT (Treadmill Test) equipment,cardiac,diagnostics,cardiac_diagnostics,treadmill test
d1d0c662-85c9-4782-8086-69c04e1a31f2,equipment,18,Advanced laparoscopic equipment,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
d1d0c662-85c9-4782-8086-69c04e1a31f2,equipment,18,Advanced laparoscopic equipment,general_surgery,procedures,surgical_procedures,laparoscopic
d1d0c662-85c9-4782-8086-69c04e1a31f2,equipment,19,ICU with ventilators,icu,equipment,ventilator,ventilator
d1d0c662-85c9-4782-8086-69c04e1a31f2,equipment,20,Modular fully equipped operating theatre with laparoscopic capability,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
d1d0c662-85c9-4782-8086-69c04e1a31f2,equipment,20,Modular fully equipped operating theatre with laparoscopic capability,general_surgery,procedures,surgical_procedures,laparoscopic
d1d0c662-85c9-4782-8086-69c04e1a31f2,equipment,22,Angiography equipment,cardiac,procedures,cardiac_procedures,angiography
d1d0c662-85c9-4782-8086-69c04e1a31f2,equipment,23,Angioplasty equipment,cardiac,procedures,cardiac_procedures,angioplasty
d1d0c662-85c9-4782-8086-69c04e1a31f2,equipment,27,Echocardiography equipment,cardiac,equipment,ecg_echo,echocardiography
d1d0c662-85c9-4782-8086-69c04e1a31f2,equipment,29,ECG machine,cardiac,equipment,ecg_echo,ecg
d1d0c662-85c9-4782-8086-69c04e1a31f2,equipment,30,Holter monitor,cardiac,diagnostics,cardiac_diagnostics,holter
d1d0c662-85c9-4782-8086-69c04e1a31f2,equipment,31,Treadmill test equipment,cardiac,diagnostics,cardiac_diagnostics,treadmill test
b202b43d-be39-4f2e-9cb8-59a2d7003aeb,capability,0,Complete ICU and trauma center,trauma,procedures,trauma_care,trauma (care|centre|center|management)
b202b43d-be39-4f2e-9cb8-59a2d7003aeb,capability,3,Operates 24/7 emergency services,emergency,procedures,emergency_service,24/?7 emergency
b202b43d-be39-4f2e-9cb8-59a2d7003aeb,capability,6,"Offers trauma care with spine, sports injury, and general injury treatment",trauma,procedures,trauma_care,trauma (care|centre|center|management)
b202b43d-be39-4f2e-9cb8-59a2d7003aeb,capability,10,"Offers trauma care, spine care, and sports injury treatment",trauma,procedures,trauma_care,trauma (care|centre|center|management)
b202b43d-be39-4f2e-9cb8-59a2d7003aeb,capability,11,ICU services,icu,procedures,critical_care_service,icu (service|unit|care)
b202b43d-be39-4f2e-9cb8-59a2d7003aeb,capability,12,Trauma center services,trauma,procedures,trauma_care,trauma (care|centre|center|management)
b202b43d-be39-4f2e-9cb8-59a2d7003aeb,procedure,0,Provides trauma care and management,trauma,procedures,trauma_care,trauma (care|centre|center|management)
8e33d750-166c-4279-ad0a-37c080f14849,capability,2,Mission Hospital is listed among the top general surgery hospitals in Indore.,general_surgery,procedures,surgical_procedures,general surgery
8e33d750-166c-4279-ad0a-37c080f14849,capability,5,Provides 24/7 emergency services,emergency,procedures,emergency_service,24/?7 emergency
8e33d750-166c-4279-ad0a-37c080f14849,capability,9,Mission Hospital is listed among Top General Surgery Hospitals in Indore.,general_surgery,procedures,surgical_procedures,general surgery
8e33d750-166c-4279-ad0a-37c080f14849,capability,11,"Has specialists in oncology, orthopedics, cardiology, general medicine, general surgery, audiology, gynecology/obstetrics, speech therapy, spine and pain, and spine surgery",general_surgery,procedures,surgical_procedures,general surgery
8e33d750-166c-4279-ad0a-37c080f14849,capability,12,"Orthopedic surgeons Dr. Varun Chouhan, Dr. Shitanshu Dube, and Dr. Pritesh Shrimali are affiliated with Mission Hospital",trauma,staff,trauma_surgeon,orthop(a)?edic (surgeon|trauma)
8e33d750-166c-4279-ad0a-37c080f14849,capability,12,"Orthopedic surgeons Dr. Varun Chouhan, Dr. Shitanshu Dube, and Dr. Pritesh Shrimali are affiliated with Mission Hospital",general_surgery,staff,surgeon,surgeon
8e33d750-166c-4279-ad0a-37c080f14849,capability,26,Emergency department services,emergency,procedures,emergency_service,emergency (department|services|care|room)
8e33d750-166c-4279-ad0a-37c080f14849,equipment,4,Operation theatres,general_surgery,equipment,ot,operation theatre
8e33d750-166c-4279-ad0a-37c080f14849,equipment,5,Intensive care units,icu,procedures,critical_care_service,intensive care
